transaction_id,merchant_id,order_id,amount_in_paise,payment_method,customer_phone_hash,device_hash,h3_index_res9,pincode,account_age_days,form_fill_duration_ms,canvas_entropy_score,is_bot_keystrokes,device_rto_rate,device_order_count,h3_cluster_rto_rate,h3_density_weight,cluster_size,cluster_rto_rate,burst_count_h3,burst_count_device,is_rto,is_syndicate
txn_c74c856b5c64,mer_ccc,ord_182576,749500,PREPAID,f99c1406040bb2d2,dev_494b13ee63c5,h3_Hyd_6547,500081,95,13124,0.54,0,0.0244,1,0.0478,0.7005,0,0.0,0,0,0,0
txn_58316f2aba6f,mer_aaa,ord_323194,571500,PREPAID,d78fa2ca158cbf2f,dev_d46dadcd1d3f,h3_Che_2711,600100,426,10008,0.82,0,0.0145,19,0.2686,1.1073,0,0.0,0,0,0,0
txn_7908d7f7c17c,mer_ccc,ord_386264,1018600,PREPAID,14db24c87092a521,dev_a3bf0edde3cf,h3_Pun_4955,411057,48,9617,0.79,0,0.1011,1,0.1619,1.2419,0,0.0,0,0,0,0
txn_80b15fb9e209,mer_aaa,ord_388614,1049700,COD,678f4a3e2abbed41,dev_28c49bcd0e87,h3_Pun_6901,411001,228,9193,0.68,0,0.002,1,0.169,1.325,0,0.0,0,0,0,0
txn_8fc933f87171,mer_ccc,ord_171276,634900,COD,648d1b72760f285f,dev_25c18f9eeec7,h3_Che_ring_437,600100,15,936,0.1,0,0.8697,33,0.8505,2.7497,10,0.8505,3,2,1,1
txn_2f232b35fb71,mer_ddd,ord_262911,177500,PREPAID,983bd8b4f76465ad,dev_ffd17def9202,h3_Del_8731,110085,516,2727,0.81,0,0.0188,10,0.1628,1.4921,0,0.0,0,0,0,0
txn_32ae58bdf638,mer_aaa,ord_909377,512000,COD,2d609280a18c0560,dev_7725a4b20c38,h3_Che_4388,600100,44,9932,0.94,0,0.0771,8,0.4739,0.9044,0,0.0,0,0,1,0
txn_32a90c6e8180,mer_aaa,ord_933770,834700,COD,94c489ab406a2deb,dev_01483a9a2827,h3_Hyd_ring_1,500034,12,807,0.18,1,0.829,23,0.8317,2.2232,7,0.8317,3,2,1,1
txn_a6493b9517a8,mer_ccc,ord_473039,100200,UPI,19ae7222a1c5794f,dev_f999ef837b92,h3_Ben_1041,560068,63,6236,0.92,0,0.0969,2,0.2198,0.9573,0,0.0,0,0,0,0
txn_3a5690eefb32,mer_ddd,ord_137392,122900,PREPAID,03dc2d9fe05322c8,dev_03e3a28fe425,h3_Che_5680,600040,282,79,0.87,0,0.072,3,0.1837,1.2627,0,0.0,0,0,0,0
txn_bfa0c24d78de,mer_ddd,ord_674971,783500,PREPAID,17e12b33cc6f8162,dev_36c78ededb44,h3_Hyd_8018,500001,167,3880,0.96,0,0.1153,11,0.0449,0.5435,0,0.0,0,0,0,0
txn_149f9e2bdf0c,mer_aaa,ord_860935,1386400,UPI,17b1591094c1def4,dev_62aaff6dded0,h3_Hyd_4178,500034,177,8176,0.87,0,0.0409,15,0.0276,0.597,0,0.0,0,0,0,0
txn_7b33f22286ea,mer_ccc,ord_807555,547300,COD,62b47b7af5e8aa30,dev_6c461168e532,h3_Mum_3979,400093,80,11530,0.97,0,0.0258,2,0.2715,0.9789,0,0.0,0,0,0,0
txn_6232a9c1a462,mer_bbb,ord_165571,486500,COD,33f45d62bf0320a4,dev_e8ff899d5159,h3_Del_3922,110085,84,7181,0.93,0,0.0993,1,0.5209,1.1799,0,0.0,0,0,0,0
txn_8a01c2f21f69,mer_bbb,ord_734785,109800,PREPAID,234e38e5f02363f6,dev_f77181fa63ea,h3_Mum_5333,400001,152,15239,0.87,0,0.1763,2,0.1591,0.5751,0,0.0,0,0,0,0
txn_0d9a85338e91,mer_bbb,ord_375130,211200,UPI,feab2a6195d97794,dev_57fa15c06262,h3_Mum_5203,400093,55,7802,0.78,0,0.1,10,0.1099,1.1388,0,0.0,0,0,0,0
txn_fb35c517f09b,mer_bbb,ord_544786,1233100,COD,10ccc4edf7bd9d49,dev_78f01c7776ea,h3_Hyd_3230,500081,198,4678,0.82,0,0.1036,5,0.2728,0.6131,0,0.0,0,0,0,0
txn_781eee2e7d1b,mer_ddd,ord_337418,971400,COD,9a0f82d7839d7154,dev_25768bbd7680,h3_Che_9065,600040,696,10472,0.52,0,0.1146,14,0.2094,1.3722,0,0.0,0,0,0,0
txn_013ff04691e8,mer_aaa,ord_511502,456600,UPI,d1b97d2759d3b4b8,dev_35699a672130,h3_Hyd_9719,500081,83,8646,0.65,0,0.0232,3,0.0992,1.2978,0,0.0,1,0,0,0
txn_a8df1bb1448e,mer_ccc,ord_427167,84400,COD,1612a29edaf6d5fc,dev_32005603bacc,h3_Mum_7492,400050,57,6887,0.79,0,0.0925,8,0.0269,1.4929,0,0.0,0,0,0,0
txn_3fd01d45e369,mer_ccc,ord_496009,422900,PREPAID,d8cf0a205991e41d,dev_716902e27fe0,h3_Mum_6910,400093,237,11048,0.83,0,0.023,3,0.0819,1.0041,0,0.0,0,0,0,0
txn_652edc952cd2,mer_aaa,ord_226694,1162700,COD,c7712e681a4e4939,dev_6b023e3c258a,h3_Ben_ring_418,560034,27,816,0.14,1,0.8656,7,0.9258,1.7034,7,0.9258,1,2,1,1
txn_217cf67f8e1a,mer_bbb,ord_460587,935600,COD,d65b6f9f562f44f3,dev_b631fa34f91f,h3_Pun_7653,411001,507,14522,0.94,0,0.0656,4,0.1149,1.3593,0,0.0,0,0,0,0
txn_875355699aa3,mer_bbb,ord_792866,537300,COD,e6a331fb37924933,dev_135b1201e796,h3_Che_ring_175,600001,19,671,0.07,1,0.6871,14,0.7263,1.9353,9,0.7263,3,3,1,1
txn_df44aa44e913,mer_aaa,ord_886531,478700,COD,e748bd35e64fbf8a,dev_2466ef7591ab,h3_Ben_ring_295,560034,3,531,0.04,0,0.7717,19,0.8042,2.5128,8,0.8042,3,3,1,1
txn_f87d29c7ea13,mer_bbb,ord_907149,191600,COD,9c6e22e17c181bfb,dev_7602d4bd0570,h3_Mum_7898,400070,420,5482,0.67,0,0.0997,5,0.0998,1.2397,0,0.0,0,0,0,0
txn_0729c5021c21,mer_aaa,ord_615266,161500,COD,b08bcd17028b8f9c,dev_77b8332846ad,h3_Hyd_2939,500081,502,5039,0.93,0,0.0285,1,0.1757,1.0329,0,0.0,0,0,0,0
txn_9d79bf170d3b,mer_bbb,ord_404350,1331700,COD,1defce5def7c0b94,dev_0015c3ff0658,h3_Pun_ring_557,411057,8,689,0.17,0,0.9001,12,0.8734,2.3742,6,0.8734,2,3,1,1
txn_09642f00ac1f,mer_ccc,ord_201614,346200,COD,e622ef3e99083f8d,dev_d7e5c0f5b802,h3_Pun_3645,411057,43,5884,0.79,0,0.0634,1,0.0549,1.0561,0,0.0,0,0,0,0
txn_8e03b561a696,mer_aaa,ord_863046,284700,COD,eebc310e14bd2ee0,dev_0051b808716e,h3_Hyd_8867,500001,480,7502,0.75,0,0.042,7,0.0039,0.6574,0,0.0,0,0,0,0
txn_bad8ae66531b,mer_bbb,ord_391695,92500,UPI,082ef6fcc7d121f8,dev_3259312bb603,h3_Mum_5295,400093,104,4296,0.82,0,0.011,14,0.1011,1.2963,0,0.0,0,0,0,0
txn_60120df128fa,mer_ddd,ord_552047,1018600,COD,7cc18337f9a106f2,dev_2ed82c851412,h3_Hyd_7873,500001,113,4642,0.79,0,0.1191,3,0.0755,0.9519,0,0.0,0,0,0,0
txn_d6b30999bc49,mer_ccc,ord_819150,1080300,COD,f600715296d8e1f3,dev_72a3bcc46a3d,h3_Mum_ring_127,400050,8,942,0.08,1,0.8247,16,0.8533,1.5405,11,0.8533,1,3,1,1
txn_9d1bc6dd5337,mer_ddd,ord_672553,394900,COD,3ebd1fcef0439d35,dev_0dc9eb0ef564,h3_Hyd_9465,500081,154,9847,0.83,0,0.1094,1,0.218,0.5992,0,0.0,0,0,0,0
txn_473b90c470b0,mer_aaa,ord_711512,1166700,COD,131f5f1a12707e43,dev_6a33c0124bfc,h3_Pun_7190,411038,116,4659,0.65,0,0.0199,1,0.3029,1.3958,0,0.0,0,0,0,0
txn_e18021c0ad79,mer_ddd,ord_203524,276900,PREPAID,75e583f47b419f0b,dev_c7f80257dd1e,h3_Del_3541,110085,127,1760,0.66,0,0.0282,7,0.12,1.1709,0,0.0,0,0,0,0
txn_89a2dadd1370,mer_aaa,ord_282253,179700,PREPAID,054cfc3549bad77a,dev_6647a028a4c4,h3_Mum_3183,400093,162,5697,0.99,0,0.0122,10,0.2037,1.4627,0,0.0,0,0,0,0
txn_b4d051c7fcf7,mer_ddd,ord_447605,122400,PREPAID,3f01a744640cdea0,dev_c4642f0d59bb,h3_Pun_2431,411001,489,2670,0.92,0,0.0204,11,0.0661,0.895,0,0.0,0,0,0,0
txn_c6eaeb3b3ad1,mer_aaa,ord_925805,1965400,COD,9b8ee2c580d4d364,dev_0159fc3d3b30,h3_Pun_3774,411038,3,1144,0.01,0,0.449,6,0.2029,1.4734,0,0.0,1,0,1,0
txn_a4ed8de3a894,mer_aaa,ord_980391,209600,COD,ecfc9ba00e08bb60,dev_14618ef03230,h3_Pun_3328,411038,261,11847,0.71,0,0.0059,8,0.2673,0.6751,0,0.0,0,0,0,0
txn_e7544a20b0e6,mer_ccc,ord_976400,633700,COD,3ba4a5c0303d0009,dev_0ecff1b5e65d,h3_Che_8064,600001,261,5693,0.88,0,0.004,1,0.1283,0.7271,0,0.0,0,0,0,0
txn_f41ba8d471a1,mer_ccc,ord_879378,814300,COD,a2d427ff0c0253c4,dev_345caa398fc8,h3_Mum_5219,400070,8,1863,0.18,0,0.6141,12,0.2191,1.7281,0,0.0,0,0,1,0
txn_45635249e660,mer_bbb,ord_303565,1288500,COD,d5dad11a16c7c745,dev_b74196bd93f9,h3_Hyd_ring_169,500034,7,689,0.07,1,0.946,11,0.8551,2.6337,13,0.8551,2,1,1,1
txn_92b4c96b0e18,mer_ccc,ord_468016,1037400,UPI,3e5c5aa386ba597e,dev_654acfce7e4f,h3_Hyd_8650,500001,66,5545,0.78,0,0.0248,6,0.2193,1.1198,0,0.0,0,0,0,0
txn_3dfc4d18fbc9,mer_aaa,ord_191335,44000,COD,366c0a904818cccf,dev_b976cf95c760,h3_Hyd_8391,500081,142,11406,0.54,0,0.0399,5,0.0959,0.8076,0,0.0,0,0,0,0
txn_1e4d6d984185,mer_aaa,ord_481716,439300,PREPAID,aa422017bf0d938c,dev_75184f53da18,h3_Mum_3322,400050,417,8316,0.74,0,0.0074,13,0.2991,0.6903,0,0.0,0,0,0,0
txn_8b27b89c449e,mer_bbb,ord_636491,462100,COD,972ec5a6c22035c3,dev_9b1592132e52,h3_Pun_1075,411001,287,5566,0.88,0,0.0447,1,0.1225,1.2776,0,0.0,0,0,0,0
txn_894aa571ac68,mer_bbb,ord_321900,1084800,COD,a1221a75bde7bdb9,dev_4921aa45a616,h3_Mum_ring_308,400093,1,930,0.02,0,0.967,26,0.8957,2.9962,12,0.8957,1,2,1,1
txn_1ca52728e843,mer_ccc,ord_552535,2188200,COD,077bd3d649f87ceb,dev_33c9df5f3367,h3_Hyd_ring_198,500081,6,911,0.06,0,0.7937,65,0.8911,2.9084,12,0.8911,1,0,1,1
txn_c458872fcbac,mer_ccc,ord_216034,150400,UPI,e9ce58c7476c4579,dev_4dd9e2c61a37,h3_Pun_3842,411057,320,6802,0.78,0,0.0426,4,0.1446,1.3014,0,0.0,0,0,0,0
txn_bce14be2fd7a,mer_bbb,ord_906981,2120100,COD,3a51b1e02c1b342f,dev_92903f0ba916,h3_Hyd_7974,500034,72,3757,0.78,0,0.0149,4,0.1264,1.4266,0,0.0,0,0,0,0
txn_8eb1e25e1844,mer_ccc,ord_891619,2838900,COD,2b9acc7c90c63d0e,dev_81eef56349c4,h3_Del_6785,110085,71,15254,0.79,0,0.0235,3,0.3771,1.0844,0,0.0,0,0,0,0
txn_65fbb6cf0341,mer_aaa,ord_334617,420500,UPI,fddb3c7050996c09,dev_fe0fa2417590,h3_Hyd_4290,500001,354,14599,0.71,0,0.0644,2,0.3655,1.484,0,0.0,0,0,0,0
txn_3d43b796644a,mer_aaa,ord_834784,472900,COD,01749c2bb6f8d9a5,dev_406082297152,h3_Pun_ring_566,411001,13,1037,0.02,1,1.005,10,0.9978,1.7178,14,0.9978,3,0,1,1
txn_f495c3eae687,mer_aaa,ord_211822,270500,COD,586c812cf91e55c5,dev_e96ed7ce7c4d,h3_Mum_5523,400070,11,2243,0.1,0,0.4313,8,0.2191,1.3014,0,0.0,1,0,1,0
txn_b1e2108276f2,mer_ddd,ord_325298,764600,COD,aac6805f44be61bc,dev_d250487d042c,h3_Hyd_ring_34,500034,2,493,0.52,1,0.7218,19,0.8009,1.5663,12,0.8009,2,3,1,1
txn_8ff69ad5dbe8,mer_ccc,ord_765526,425000,PREPAID,060c646f81e9089a,dev_5ac51fa06927,h3_Che_8519,600040,55,7980,0.8,0,0.0366,6,0.0296,0.8686,0,0.0,1,0,0,0
txn_de4e9190d138,mer_aaa,ord_356668,4768500,COD,8ca37f9d3f31572e,dev_7763ac508add,h3_Hyd_1078,500001,242,10256,0.86,0,0.0602,10,0.2199,0.8592,0,0.0,1,0,0,0
txn_51e9fbc3c56c,mer_ddd,ord_510584,173300,UPI,99ce080588fbe9f3,dev_ab4920155a1d,h3_Del_6703,110044,167,7446,0.87,0,0.0494,2,0.2742,1.3114,0,0.0,0,0,0,0
txn_5fccca6f4964,mer_aaa,ord_903535,918600,COD,f9a58ce2c0ad536b,dev_7f434a200260,h3_Ben_3654,560103,54,4495,0.92,0,0.1387,4,0.1226,0.5317,0,0.0,0,0,0,0
txn_a9e6430d00be,mer_aaa,ord_242697,1472500,PREPAID,314b89bfecd642c6,dev_82e1a389f748,h3_Mum_6849,400001,172,7762,0.77,0,0.0259,12,0.1492,0.5926,0,0.0,0,0,0,0
txn_103294310c6b,mer_aaa,ord_478996,282600,PREPAID,39c32b286f059adc,dev_30642591682f,h3_Mum_5978,400093,89,10344,0.94,0,0.062,3,0.1655,1.4956,0,0.0,0,0,0,0
txn_7aebf1be19bd,mer_aaa,ord_960122,248600,UPI,f5dbc9fa047ec235,dev_3148d430d0b0,h3_Ben_2361,560068,37,-681,0.75,0,0.0418,1,0.1412,0.5655,0,0.0,1,0,0,0
txn_1f2efc9d794f,mer_aaa,ord_715587,685200,COD,35c46a1ac35974d5,dev_d56d16f630dd,h3_Pun_ring_26,411001,1,795,0.04,0,0.8297,10,0.9176,1.5264,9,0.9176,1,1,1,1
txn_da43a8f9d074,mer_aaa,ord_347812,783700,PREPAID,08d60962f50a9489,dev_0cf81060e402,h3_Pun_1733,411038,462,8971,0.8,0,0.1417,1,0.1074,1.3535,0,0.0,0,0,0,0
txn_5301d0c3c50f,mer_ccc,ord_291134,556500,UPI,3a7e95162ad4b0f4,dev_57156c300f2a,h3_Mum_3514,400050,71,12794,0.86,0,0.0232,2,0.286,1.4599,0,0.0,0,0,1,0
txn_759f1cd1080f,mer_aaa,ord_182238,1472400,COD,24c72d40348ced83,dev_773a96b54405,h3_Ben_6300,560103,5,1362,0.03,0,0.4869,6,0.6638,1.7498,0,0.0,0,1,1,0
txn_0079a8108be0,mer_aaa,ord_975931,1470800,COD,650196b7305dc75c,dev_2b63e810fc30,h3_Ben_6696,560001,145,7715,0.97,0,0.0692,8,0.1382,1.493,0,0.0,0,0,0,0
txn_b4349b6e2b68,mer_ddd,ord_718242,785500,UPI,29793d0162741011,dev_211dcb0252d4,h3_Pun_4190,411057,127,9001,0.96,0,0.2879,3,0.3837,0.6078,0,0.0,0,0,0,0
txn_35af8f0b75b3,mer_ccc,ord_575629,1974400,COD,df328a480de89f7d,dev_4f48d68b315e,h3_Pun_7228,411038,1,2429,0.35,0,0.4158,9,0.3653,1.6332,0,0.0,1,0,1,0
txn_e0065cde9900,mer_aaa,ord_912309,1648100,PREPAID,fa6976c75bf79497,dev_3a783a74e342,h3_Che_7436,600100,211,6738,0.76,0,0.0604,10,0.0475,1.0023,0,0.0,0,0,0,0
txn_cd00690094a3,mer_ccc,ord_544269,1046800,COD,7d14965ed8fec6d3,dev_de865b3fe445,h3_Del_8308,110016,3,1327,0.21,0,0.5656,13,0.5457,1.5596,0,0.0,0,1,1,0
txn_d1df6eaa9f45,mer_ccc,ord_306989,321400,COD,b500596130174785,dev_828432e01de9,h3_Che_5060,600001,218,8419,0.84,0,0.0436,4,0.0725,1.421,0,0.0,0,0,0,0
txn_51f9162b43f2,mer_aaa,ord_955532,278000,PREPAID,5a2be8ea4c59ba1e,dev_5579f44066e6,h3_Che_6467,600040,219,4790,0.98,0,0.1278,11,0.1212,0.5305,0,0.0,0,0,0,0
txn_c05aaff1d48c,mer_ddd,ord_744129,1130200,COD,09966b06e4de46fd,dev_12640f1f7417,h3_Ben_6950,560068,117,6573,0.97,0,0.0215,2,0.1049,1.4021,0,0.0,0,0,0,0
txn_fa5fe508ddc8,mer_ddd,ord_388671,551300,PREPAID,4f98174f5c0a2f9b,dev_1d4026c4289a,h3_Che_5432,600001,164,13151,0.77,0,0.0555,4,0.0678,1.4158,0,0.0,0,0,0,0
txn_abcaf3f091aa,mer_bbb,ord_869212,194300,UPI,4eaa57b51d48fb39,dev_3b5cc905a10c,h3_Pun_9937,411038,285,9974,0.86,0,0.0776,1,0.1942,0.7659,0,0.0,0,0,0,0
txn_27db92d7840b,mer_aaa,ord_663210,883000,PREPAID,933b20a3867cfe01,dev_c0b634939223,h3_Che_4023,600001,39,8409,0.72,0,0.0239,6,0.2875,0.8845,0,0.0,0,0,0,0
txn_ef15a2d59a29,mer_bbb,ord_525798,476400,COD,140d255930e53ba9,dev_72c15fa1e472,h3_Mum_3418,400093,8,2191,0.56,0,0.744,16,0.1171,0.907,0,0.0,2,1,1,0
txn_fd3eb52afb8c,mer_bbb,ord_436145,315200,UPI,0e221590a5a373f7,dev_7a33716332a6,h3_Pun_1139,411001,174,3623,0.86,0,0.0402,6,0.072,0.6446,0,0.0,0,0,0,0
txn_04fc0d378a85,mer_ccc,ord_716425,1231600,COD,2779618e86dd6d35,dev_19a176d8ac25,h3_Mum_2437,400001,105,6334,0.89,0,0.1844,2,0.3543,1.4186,0,0.0,0,0,0,0
txn_2e5a6a82ce79,mer_aaa,ord_630515,93200,COD,aee486d32f9f95db,dev_a0ffb8c91d24,h3_Hyd_8347,500081,36,4464,0.84,0,0.0958,7,0.2921,1.3863,0,0.0,0,0,0,0
txn_f14d044ca592,mer_bbb,ord_767494,468900,PREPAID,d8d4be2a998ec51e,dev_e2b0eb899c4a,h3_Pun_8830,411038,175,5378,0.92,0,0.1343,6,0.1565,0.614,0,0.0,0,0,0,0
txn_025c90b92398,mer_ccc,ord_614868,800700,UPI,f891be76bc6ff3b3,dev_aacd8c1acdf4,h3_Ben_8597,560001,503,9356,0.96,0,0.0689,8,0.3165,1.327,0,0.0,0,0,0,0
txn_7f5f12a1a100,mer_aaa,ord_764682,3669400,UPI,b5cdf17ff5587b1d,dev_7267c2ffd5fc,h3_Mum_1803,400070,423,7598,0.85,0,0.1429,8,0.0466,0.646,0,0.0,0,0,0,0
txn_395062e104a9,mer_ccc,ord_373511,1652800,COD,bda12af22113e50b,dev_ef3879090578,h3_Hyd_ring_465,500081,3,1127,0.1,1,1.0288,17,0.9095,1.7027,8,0.9095,1,1,1,1
txn_f1820e506735,mer_ddd,ord_167451,574000,UPI,19f8b59a44c37bfb,dev_0e3fcfef5deb,h3_Hyd_5258,500081,58,10524,0.62,0,0.0192,5,0.0989,1.0039,0,0.0,0,0,0,0
txn_1630786b564e,mer_ccc,ord_786029,1561800,PREPAID,10100be814eb2524,dev_6d20c468d1d9,h3_Del_8393,110001,187,9250,0.68,0,0.0982,3,0.306,1.3429,0,0.0,0,0,1,0
txn_1b981f6f4654,mer_bbb,ord_360347,286700,UPI,bc9a13653e2e2659,dev_9d35909d0548,h3_Del_2755,110001,177,7627,0.93,0,0.1326,17,0.2806,1.3247,0,0.0,0,0,0,0
txn_27a49f124aa6,mer_aaa,ord_546830,635200,PREPAID,8dc714bbd3b05661,dev_580346a11b5e,h3_Del_3813,110001,234,7582,0.9,0,0.0063,2,0.1985,0.7785,0,0.0,1,0,0,0
txn_f1977c46295a,mer_bbb,ord_673189,396200,UPI,16bdabbf40b19464,dev_2af98624ceeb,h3_Che_4828,600001,513,1080,0.89,0,0.1174,4,0.2042,0.9059,0,0.0,0,0,0,0
txn_f124028b9e81,mer_aaa,ord_916142,567200,COD,785fe2740169edd0,dev_9a964844a99f,h3_Del_3462,110016,157,6809,0.75,0,0.0299,1,0.1296,0.6707,0,0.0,0,0,0,0
txn_1a89e94eae4b,mer_ccc,ord_264550,419300,UPI,4f5a6c3c465edd69,dev_0f3f2632d627,h3_Del_3769,110001,79,6123,0.84,0,0.005,3,0.0467,0.6018,0,0.0,0,0,0,0
txn_1412aa96d662,mer_bbb,ord_655511,450500,COD,cc4355a8163ae328,dev_7c29764d62f4,h3_Del_ring_131,110001,2,879,0.25,0,0.8912,27,0.9591,2.4359,14,0.9591,3,2,1,1
txn_4bdb4d4dace9,mer_aaa,ord_314331,775700,COD,9a02d4118f99ea1b,dev_055b88f6c8eb,h3_Mum_ring_91,400093,5,1058,0.08,1,0.7273,26,0.6949,1.9269,10,0.6949,1,1,1,1
txn_37cd1147f64e,mer_bbb,ord_168113,612900,COD,7fcaaa6388ab6441,dev_1b18b95f08ea,h3_Del_1703,110001,1,1983,0.3,1,0.234,6,0.3419,0.8986,0,0.0,1,0,1,0
txn_fadafd5ed950,mer_bbb,ord_127759,1326900,COD,fdb525c8fb2ca772,dev_21330ad50947,h3_Del_2965,110085,9,1573,0.14,1,0.3619,21,0.2043,1.4558,0,0.0,0,0,1,0
txn_12cea03fdef9,mer_ccc,ord_648324,1309100,PREPAID,34fa93fc1cdc1483,dev_ed04c6f7111a,h3_Del_2632,110085,78,9229,0.9,0,0.0201,5,0.1588,1.3337,0,0.0,0,0,0,0
txn_ebb00dc9d993,mer_ccc,ord_673511,1298600,COD,7fac7237007cd4d9,dev_15585aaf7184,h3_Mum_ring_241,400001,3,984,0.05,1,0.76,7,0.8216,2.8117,10,0.8216,1,3,1,1
txn_2f1ee8f8a86d,mer_bbb,ord_747192,900000,PREPAID,1810f95cab07e233,dev_9fe147f83cde,h3_Pun_9359,411057,418,6412,0.82,0,0.1032,8,0.2145,1.3002,0,0.0,0,0,0,0
txn_5d5b7ceddf4f,mer_ccc,ord_671817,3044800,COD,a885bbdea14f9add,dev_2071d0f30611,h3_Hyd_9682,500034,229,5881,0.88,0,0.1645,3,0.0576,0.5414,0,0.0,0,0,1,0
txn_01ab5c58ae91,mer_ddd,ord_312959,553600,PREPAID,bba47fca5ccd5dbd,dev_6e1aca678561,h3_Pun_1804,411038,302,7249,0.74,0,0.124,3,0.0689,1.3139,0,0.0,0,0,0,0
txn_ddea0631e5ed,mer_bbb,ord_930371,182600,UPI,1f8370ddf627265c,dev_ae348fb8cd78,h3_Che_6140,600100,146,6621,0.76,0,0.0028,3,0.2401,0.9987,0,0.0,0,0,0,0
txn_d4fff369a8c8,mer_ccc,ord_481173,178300,COD,7f2ae13117bc7ab1,dev_9fc728656189,h3_Pun_6175,411038,690,10889,0.69,0,0.0142,8,0.0641,0.8885,0,0.0,0,0,0,0
txn_9e90f3f3e2e4,mer_bbb,ord_709693,1174700,COD,44bca89295d1c0d1,dev_dd8a84b58388,h3_Del_ring_558,110016,12,846,0.29,1,0.9191,32,0.9317,2.6638,9,0.9317,2,1,1,1
txn_adffa148ade7,mer_ddd,ord_738279,836000,UPI,eaed93091c88f08c,dev_326d12e03912,h3_Del_4210,110044,81,3814,0.9,0,0.0931,1,0.0017,1.0977,0,0.0,0,0,0,0
txn_13593183d5bd,mer_aaa,ord_780092,540100,PREPAID,1240a5ef0c5516bb,dev_3a97592e24aa,h3_Mum_1558,400070,132,5036,0.86,0,0.0455,3,0.1795,1.3619,0,0.0,0,0,0,0
txn_9a39aa4b5130,mer_ccc,ord_763472,1085400,COD,bee051e27eb5ff75,dev_802d5ef10650,h3_Pun_ring_101,411038,3,673,0.05,0,0.9239,38,0.9224,2.0382,10,0.9224,2,2,1,1
txn_ed4baa07c26f,mer_aaa,ord_212892,1434500,PREPAID,09fc3f8f5f4e0502,dev_f05c0ee06ac7,h3_Mum_9355,400050,524,12505,0.79,0,0.0634,9,0.2387,0.841,0,0.0,0,0,0,0
txn_8c6fe8eda15d,mer_bbb,ord_194292,1089500,COD,83a5c2279dc54c88,dev_70eac0b2d00f,h3_Mum_3009,400070,2,1901,0.67,0,0.7754,4,0.2528,0.8784,0,0.0,1,0,1,0
txn_c2c0ae70d6d3,mer_aaa,ord_308010,182300,COD,04d48853f95be296,dev_f315f89b6d2f,h3_Hyd_7228,500034,452,10362,0.85,0,0.0517,5,0.1071,1.0586,0,0.0,0,0,0,0
txn_6a2b04096414,mer_bbb,ord_394818,4045400,COD,b004ce1dd1e6d64d,dev_1c1db5f584ea,h3_Mum_9592,400050,227,8654,0.97,0,0.0212,10,0.1254,1.1131,0,0.0,0,0,0,0
txn_2f729b8d73f6,mer_ddd,ord_235861,772300,COD,7597313b6b56f6a4,dev_b01fac336f77,h3_Del_ring_270,110001,7,972,0.2,1,0.8929,10,0.836,2.4848,8,0.836,2,2,1,1
txn_ea0d176a10f3,mer_aaa,ord_255447,757700,UPI,db5afbd040962ae4,dev_515ee53118aa,h3_Hyd_4828,500034,76,8165,0.81,0,0.169,12,0.0562,0.9048,0,0.0,0,0,0,0
txn_5c8c31f5cb33,mer_ccc,ord_106781,198300,COD,3c7964212c5b9a5f,dev_710fdfddcf93,h3_Pun_7517,411057,236,7560,0.8,0,0.1123,11,0.4133,1.168,0,0.0,0,0,0,0
txn_75802e0433df,mer_bbb,ord_244576,1902600,COD,a6ef6a0d2ed887b5,dev_7b3b4a88e0a1,h3_Pun_8540,411038,854,11740,0.8,0,0.1316,9,0.2867,0.9456,0,0.0,0,0,0,0
txn_c14ca62224ba,mer_ccc,ord_101809,986200,COD,f46f28c05db2b81f,dev_6f02b8d51dbb,h3_Hyd_ring_347,500001,2,665,0.1,1,0.5903,20,0.6238,1.9535,8,0.6238,4,2,1,1
txn_64dc60c3fcaa,mer_ddd,ord_626243,742300,COD,c5cf36b8e0ca1971,dev_ca4e6265c51d,h3_Del_ring_481,110044,2,713,0.05,1,0.8243,15,0.8174,2.2609,11,0.8174,3,2,1,1
txn_1d8ba7e8b70f,mer_ccc,ord_521211,3030000,PREPAID,c7746f815565b0c8,dev_673c5ddfbdd0,h3_Pun_7215,411001,184,9479,0.9,0,0.0769,7,0.4787,0.9191,0,0.0,0,0,0,0
txn_87181d5f3b75,mer_ccc,ord_968981,1130700,COD,f345845ad5a5f9e2,dev_87327e638fe5,h3_Hyd_ring_737,500001,5,829,0.31,0,0.8036,25,0.6924,1.522,7,0.6924,2,1,1,1
txn_6c3d932e072c,mer_aaa,ord_540270,901300,COD,94fe528b6d23f6f2,dev_e67354e274bd,h3_Che_ring_409,600040,9,913,0.24,1,0.8497,7,0.8467,1.5061,12,0.8467,3,0,1,1
txn_1b0f0c1e6549,mer_ccc,ord_691229,467900,COD,8d6a9ff882cae620,dev_0a93e4da6c9f,h3_Hyd_5713,500001,2,979,0.21,0,0.411,15,0.053,1.4845,0,0.0,1,1,1,0
txn_64e7ead2deda,mer_aaa,ord_952208,921100,COD,067cd23e36cd918c,dev_e0e47606c55b,h3_Pun_ring_78,411038,8,964,0.1,0,0.8394,6,0.8299,1.7553,7,0.8299,2,0,1,1
txn_4b8d7c306d99,mer_ccc,ord_625784,1373400,PREPAID,e27f112da8eebf56,dev_05fc6ef9d15b,h3_Del_1407,110085,59,8297,0.82,0,0.0304,1,0.1672,1.3494,0,0.0,0,0,0,0
